collection,url,description,color,sku,price,qty_info,dimensions,params
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Marquina,751914,$12.43,sq. ft.,"24″ x 48″, 60cm x 120cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:3, Frost resistance, Suggested grout:941 - Raven"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Marquina,751915,$15.50,sq. ft.,"32″ x 32″, 80cm x 80cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:3, Frost resistance, Suggested grout:941 - Raven"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Marquina,750878,$14.25,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:3, Frost resistance, Suggested grout:941 - Raven"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Marquina,750877,$18.43,sq. ft.,"32″ x 32″, 80cm x 80cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:3, Frost resistance, Suggested grout:941 - Raven"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Marquina,751916,$11.47,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:4, Frost resistance, Suggested grout:941 - Raven"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Portoro,750914,$15.48,sq. ft.,"24″ x 48″, 60cm x 120cm","Thickness:10mm, Rectified tile, Nuance:V3 Moderate, PEI:3, Frost resistance, Suggested grout:941 - Raven"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Portoro,750915,$18.43,sq. ft.,"32″ x 32″, 80cm x 80cm","Thickness:10mm, Rectified tile, Nuance:V3 Moderate, PEI:3, Frost resistance, Suggested grout:941 - Raven"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Statuario,754466,$12.79,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:4, Frost resistance, Suggested grout:939 - Mist"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Statuario,754467,$14.21,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:4, Frost resistance, Suggested grout:939 - Mist"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Statuario,746585,$11.69,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:4, Frost resistance, Suggested grout:939 - Mist"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Statuario,746587,$15.50,sq. ft.,"32″ x 32″, 80cm x 80cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:4, Frost resistance, Suggested grout:939 - Mist"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Statuario,746588,$12.43,sq. ft.,"24″ x 48″, 60cm x 120cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:4, Frost resistance, Suggested grout:939 - Mist"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Statuario,746590,$15.48,sq. ft.,"24″ x 24″, 60cm x 60cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:4, Frost resistance, Suggested grout:939 - Mist"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Statuario,746591,$18.43,sq. ft.,"32″ x 32″, 80cm x 80cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:4, Frost resistance, Suggested grout:939 - Mist"
I Classici,https://www.centura.ca/en/products/tile/porcelain/i-classici/,"I Classici conveys a strong aesthetic character to create architectural areas, using an approach which is personal and free of pre-defined constraints, designing authentic settings, fully in tune with our personal concepts of living.",Statuario,746592,$15.48,sq. ft.,"24″ x 48″, 60cm x 120cm","Thickness:10mm, Rectified tile, Nuance:V2 Slight, PEI:4, Frost resistance, Suggested grout:939 - Mist"
I Marmi,https://www.centura.ca/en/products/tile/porcelain/i-marmi/,I Marmi is a breathtaking line inspired by two famous white Italian marbles: Carrara and Statuario. This timeless collection offers the performance of porcelain tiles allied to the classic beauty of marble in many modern sizes and in mosaic options. It is ideal for wet areas such as bathrooms and backsplashes in kitchens. It will always create a stunning and elegant look in any space.,Carrara,MACAR312P,$16.45,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:9.5mm, Nuance:V3 Moderate, Frost resistance"
I Marmi,https://www.centura.ca/en/products/tile/porcelain/i-marmi/,I Marmi is a breathtaking line inspired by two famous white Italian marbles: Carrara and Statuario. This timeless collection offers the performance of porcelain tiles allied to the classic beauty of marble in many modern sizes and in mosaic options. It is ideal for wet areas such as bathrooms and backsplashes in kitchens. It will always create a stunning and elegant look in any space.,Carrara,MACAR1224,$7.78,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V3 Moderate, R rating:R9, Frost resistance"
I Marmi,https://www.centura.ca/en/products/tile/porcelain/i-marmi/,I Marmi is a breathtaking line inspired by two famous white Italian marbles: Carrara and Statuario. This timeless collection offers the performance of porcelain tiles allied to the classic beauty of marble in many modern sizes and in mosaic options. It is ideal for wet areas such as bathrooms and backsplashes in kitchens. It will always create a stunning and elegant look in any space.,Carrara,MACAR1224P,$9.71,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V3 Moderate, Frost resistance"
I Marmi,https://www.centura.ca/en/products/tile/porcelain/i-marmi/,I Marmi is a breathtaking line inspired by two famous white Italian marbles: Carrara and Statuario. This timeless collection offers the performance of porcelain tiles allied to the classic beauty of marble in many modern sizes and in mosaic options. It is ideal for wet areas such as bathrooms and backsplashes in kitchens. It will always create a stunning and elegant look in any space.,Carrara,MACARHEBO,$50.12,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9.5mm, Nuance:V3 Moderate, R rating:R9, Frost resistance"
I Marmi,https://www.centura.ca/en/products/tile/porcelain/i-marmi/,I Marmi is a breathtaking line inspired by two famous white Italian marbles: Carrara and Statuario. This timeless collection offers the performance of porcelain tiles allied to the classic beauty of marble in many modern sizes and in mosaic options. It is ideal for wet areas such as bathrooms and backsplashes in kitchens. It will always create a stunning and elegant look in any space.,Carrara,MACARMO22,$31.74,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9.5mm, Nuance:V3 Moderate, R rating:R9, Frost resistance"
I Marmi,https://www.centura.ca/en/products/tile/porcelain/i-marmi/,I Marmi is a breathtaking line inspired by two famous white Italian marbles: Carrara and Statuario. This timeless collection offers the performance of porcelain tiles allied to the classic beauty of marble in many modern sizes and in mosaic options. It is ideal for wet areas such as bathrooms and backsplashes in kitchens. It will always create a stunning and elegant look in any space.,Carrara,MACARMO22M,$31.74,sq. ft.,"12″ x 12″, 30cm x 30cm","Thickness:9.5mm, Nuance:V3 Moderate, R rating:R9, Frost resistance"
I Marmi,https://www.centura.ca/en/products/tile/porcelain/i-marmi/,I Marmi is a breathtaking line inspired by two famous white Italian marbles: Carrara and Statuario. This timeless collection offers the performance of porcelain tiles allied to the classic beauty of marble in many modern sizes and in mosaic options. It is ideal for wet areas such as bathrooms and backsplashes in kitchens. It will always create a stunning and elegant look in any space.,Statuario,MASTA312P,$16.45,sq. ft.,"3″ x 12″, 7.5cm x 30cm","Thickness:9.5mm, Nuance:V3 Moderate, Frost resistance"
I Marmi,https://www.centura.ca/en/products/tile/porcelain/i-marmi/,I Marmi is a breathtaking line inspired by two famous white Italian marbles: Carrara and Statuario. This timeless collection offers the performance of porcelain tiles allied to the classic beauty of marble in many modern sizes and in mosaic options. It is ideal for wet areas such as bathrooms and backsplashes in kitchens. It will always create a stunning and elegant look in any space.,Statuario,MASTA1224,$7.78,sq. ft.,"12″ x 24″, 30cm x 60cm","Thickness:9.5mm, Nuance:V3 Moderate, R rating:R9, Frost resistance"
